model,domain_id,target_id,casp_round,pdb_id,chain_id,should_use,target_qc_status,qc_reason,reference_coverage,mapping_identity,mapping_coverage,resolved_ca_count,expected_mapped_residue_count,chain_assignment_confidence,target_length,residue_start,residue_end,sequence_start,sequence_end,success,score_success,gdt_ts,lddt_ca,tm_score,rmsd_ca,gdc_sc,global_lddt,molprobity,runtime_sec,carbon_emissions_g,energy_consumed_kwh,input_fasta,output_structure,log_file,error_message,score_error
boltz2,T1194,T1194,CASP15,8OKH,A,Check,Check,multiple equivalent chains match,0.982036,1.000000,0.994048,164,167,high,168,22,185,1,168,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1194.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1194/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1194_boltz2.log,,
boltz2,T0272s2,T0272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s2/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s2_boltz2.log,,
boltz2,T0272s3,T0272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s3.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s3/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s3_boltz2.log,,
boltz2,T0272s4,T0272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s4.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s4/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s4_boltz2.log,,
boltz2,T0272s5,T0272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s5.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s5/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s5_boltz2.log,,
boltz2,T0272s6,T0272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s6.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s6/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s6_boltz2.log,,
boltz2,T0272s7,T0272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s7.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s7/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s7_boltz2.log,,
boltz2,T0272s8,T0272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s8.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s8/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s8_boltz2.log,,
boltz2,T0272s9,T0272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T0272s9.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T0272s9/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T0272s9_boltz2.log,,
boltz2,T1210,T1210,CASP16,9ENR,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.876271,1.000000,1.000000,1551,1770,high,1770,19,1651,1,1770,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1210.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1210/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1210_boltz2.log,,
boltz2,T1212,T1212,CASP16,9B0L,P,Check,Check,multiple equivalent chains match,1.000000,1.000000,1.000000,466,466,high,466,53,518,1,466,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1212.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1212/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1212_boltz2.log,,
boltz2,T1220s1,T1220s1,CASP16,9H1G,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.956166,1.000000,1.000000,1636,1711,high,1711,20,1711,1,1711,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1220s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1220s1/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1220s1_boltz2.log,,
boltz2,T1227s1,T1227s1,CASP16,9N8W,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.918033,1.000000,1.000000,392,427,high,427,27,418,1,427,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1227s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1227s1/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1227s1_boltz2.log,,
boltz2,T1266,T1266,CASP16,8QFB,A,Check,Check,multiple equivalent chains match,0.886905,1.000000,1.000000,298,336,high,336,563,860,1,336,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1266.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1266/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1266_boltz2.log,,
boltz2,T1269,T1269,CASP16,9GVQ,A,Check,Check,multiple equivalent chains match,0.812766,1.000000,1.000000,1146,1410,high,1410,74,1228,1,1410,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1269.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1269/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1269_boltz2.log,,
boltz2,T1272s2,T1272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s2/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s2_boltz2.log,,
boltz2,T1272s3,T1272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s3.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s3/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s3_boltz2.log,,
boltz2,T1272s4,T1272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s4.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s4/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s4_boltz2.log,,
boltz2,T1272s5,T1272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s5.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s5/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s5_boltz2.log,,
boltz2,T1272s6,T1272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s6.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s6/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s6_boltz2.log,,
boltz2,T1272s7,T1272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s7.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s7/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s7_boltz2.log,,
boltz2,T1272s8,T1272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s8.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s8/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s8_boltz2.log,,
boltz2,T1272s9,T1272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1272s9.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1272s9/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1272s9_boltz2.log,,
boltz2,T1280,T1280,CASP16,9F5M,AAA,Check,Check,multiple equivalent chains match,0.995745,1.000000,0.991561,234,235,high,237,615,848,1,237,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1280.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1280/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1280_boltz2.log,,
boltz2,T1299,T1299,CASP16,9FJL,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,1.000000,1.000000,1.000000,168,168,high,168,1,168,1,168,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1299.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1299/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1299_boltz2.log,,
boltz2,T2272s2,T2272s2,CASP16,9C3C,a,Check,Check,multiple equivalent chains match,0.972393,1.000000,0.898072,317,326,medium,363,25,350,1,363,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s2/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s2_boltz2.log,,
boltz2,T2272s3,T2272s3,CASP16,9C3C,b,Check,Check,multiple equivalent chains match,0.823899,1.000000,1.000000,262,318,high,318,57,318,1,318,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s3.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s3/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s3_boltz2.log,,
boltz2,T2272s4,T2272s4,CASP16,9C3C,d,Check,Check,multiple equivalent chains match,0.930796,1.000000,1.000000,269,289,high,289,21,289,1,289,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s4.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s4/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s4_boltz2.log,,
boltz2,T2272s5,T2272s5,CASP16,9C3C,g,Check,Check,multiple equivalent chains match,0.907216,1.000000,1.000000,264,291,high,291,28,291,1,291,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s5.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s5/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s5_boltz2.log,,
boltz2,T2272s6,T2272s6,CASP16,9C3C,A,Check,Check,reference coverage below threshold 0.641,0.641026,1.000000,1.000000,400,624,high,624,63,653,1,624,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s6.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s6/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s6_boltz2.log,,
boltz2,T2272s7,T2272s7,CASP16,9C3C,B,No,No,chain mapping below threshold identity=1.000 coverage=0.599,1.000000,1.000000,0.599174,145,145,low,242,654,798,1,242,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s7.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s7/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s7_boltz2.log,,
boltz2,T2272s8,T2272s8,CASP16,9C3C,V,Check,Check,reference coverage below threshold 0.356; multiple equivalent chains match,0.355746,1.000000,1.000000,291,818,high,818,1,291,1,818,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s8.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s8/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s8_boltz2.log,,
boltz2,T2272s9,T2272s9,CASP16,9C3C,n,Check,Check,reference coverage below threshold 0.735; multiple equivalent chains match,0.735294,1.000000,1.000000,175,238,high,238,42,216,1,238,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2272s9.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2272s9/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2272s9_boltz2.log,,
boltz2,T2280,T2280,CASP16,9F5M,AAA,Check,Check,multiple equivalent chains match,0.995745,1.000000,0.991561,234,235,high,237,615,848,1,237,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T2280.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T2280/boltz2/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T2280_boltz2.log,,
chai1,T1104,T1104,CASP15,7ROA,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.871212,1.000000,1.000000,115,132,high,117,58,189,1,117,true,true,0.1848,0.386518771331058,0.52056,9.568993298142953,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1104.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1104/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1104_chai1.log,skipped existing success,missing score
chai1,T1106s1,T1106s1,CASP15,7QIH,B,No,No,chain mapping below threshold identity=1.000 coverage=0.615; multiple equivalent chains match,0.946667,1.000000,0.614754,71,75,low,122,50,120,1,122,true,true,0.4757,0.33837689133425036,0.47241,16.378685164647294,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1106s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1106s1/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1106s1_chai1.log,skipped existing success,missing score
chai1,T1106s2,T1106s2,CASP15,7QIH,A,Check,Check,multiple equivalent chains match,0.909836,1.000000,1.000000,111,122,high,114,2,112,1,114,true,true,0.9505,0.5697189284145806,0.94684,3.8313068320090062,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1106s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1106s2/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1106s2_chai1.log,skipped existing success,missing score
chai1,T1112,T1112,CASP15,8ORK,AAA,Check,Check,multiple equivalent chains match,0.973913,1.000000,1.000000,448,460,high,460,2,460,1,460,true,true,0.6127,0.2811353749040348,0.81922,13.614218173043623,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1112.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1112/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1112_chai1.log,skipped existing success,missing score
chai1,T1114s1,T1114s1,CASP15,7UTD,Q,No,No,chain mapping below threshold identity=1.000 coverage=0.317; multiple equivalent chains match,0.983333,1.000000,0.317460,59,60,low,189,20,78,1,189,true,true,0.5678,0.5951923076923077,0.50975,12.949336009271121,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1114s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1114s1/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1114s1_chai1.log,skipped existing success,missing score
chai1,T1114s2,T1114s2,CASP15,7UTD,B,Check,Check,multiple equivalent chains match,0.872629,1.000000,1.000000,322,369,high,369,2,323,1,369,true,true,0.073,0.19942424926620006,0.80381,20.464892738589683,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1114s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1114s2/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1114s2_chai1.log,skipped existing success,missing score
chai1,T1114s3,T1114s3,CASP15,7UTD,A,Check,Check,multiple equivalent chains match,0.998051,1.000000,0.958879,512,513,high,535,4,516,1,535,true,true,0.8872,0.2863006364880138,0.9485,8.857672002192922,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1114s3.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1114s3/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1114s3_chai1.log,skipped existing success,missing score
chai1,T1120,T1120,CASP15,7QVB,B,Check,Check,multiple equivalent chains match,0.970213,1.000000,1.000000,228,235,high,235,4,231,1,235,true,true,0.2171,0.3787826287826288,0.53154,12.657689491590117,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1120.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1120/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1120_chai1.log,skipped existing success,missing score
chai1,T1122,T1122,CASP15,8BBT,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.954357,1.000000,1.000000,230,241,high,241,4,237,1,241,true,true,0.363,0.4114253393665158,0.49624,18.703923848352687,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1122.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1122/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1122_chai1.log,skipped existing success,missing score
chai1,T1125,T1125,CASP15,8H2N,A,No,No,chain mapping below threshold identity=1.000 coverage=0.677; multiple equivalent chains match,0.856273,1.000000,0.676667,703,821,low,1200,327,1117,1,1200,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1125.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1125/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1125_chai1.log,,
chai1,T1129s2,T1129s2,CASP15,8A8C,B,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.825000,1.000000,1.000000,528,640,high,640,41,640,1,640,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1129s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1129s2/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1129s2_chai1.log,,
chai1,T1133,T1133,CASP15,8DYS,A,Check,Check,reference coverage below threshold 0.699,0.699145,1.000000,1.000000,409,585,high,585,4,427,1,585,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1133.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1133/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1133_chai1.log,,
chai1,T1134s1,T1134s1,CASP15,7UBZ,A,Check,Check,multiple equivalent chains match,1.000000,1.000000,1.000000,230,230,high,230,1,230,1,230,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1134s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1134s1/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1134s1_chai1.log,,
chai1,T1134s2,T1134s2,CASP15,7UBZ,D,Check,Check,reference coverage below threshold 0.645; multiple equivalent chains match,0.645367,1.000000,1.000000,202,313,high,313,168,472,1,313,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1134s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1134s2/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1134s2_chai1.log,,
chai1,T1137s1,T1137s1,CASP15,8FEF,A,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.958435,1.000000,1.000000,392,409,high,409,18,409,1,409,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s1.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s1/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s1_chai1.log,,
chai1,T1137s2,T1137s2,CASP15,8FEF,B,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.976676,1.000000,1.000000,335,343,high,343,2,343,1,343,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s2.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s2/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s2_chai1.log,,
chai1,T1137s3,T1137s3,CASP15,8FEF,C,Check,Check,reference coverage below threshold 0.592,0.591603,1.000000,1.000000,310,524,high,524,1,310,1,524,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s3.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s3/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s3_chai1.log,,
chai1,T1137s4,T1137s4,CASP15,8FEF,D,Check,Check,reference coverage below threshold 0.704,0.703839,1.000000,1.000000,385,547,high,547,42,468,1,547,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s4.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s4/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s4_chai1.log,,
chai1,T1137s5,T1137s5,CASP15,8FEF,E,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.917949,1.000000,1.000000,358,390,high,390,33,390,1,390,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s5.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s5/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s5_chai1.log,,
chai1,T1137s6,T1137s6,CASP15,8FEF,F,Check,Check,reference coverage below threshold 0.770,0.770270,1.000000,1.000000,399,518,high,518,1,399,1,518,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s6.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s6/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s6_chai1.log,,
chai1,T1137s7,T1137s7,CASP15,8FEF,G,Check,Check,reference coverage below threshold 0.458; multiple equivalent chains match,0.457887,1.000000,1.000000,299,653,high,653,2,325,1,653,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s7.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s7/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s7_chai1.log,,
chai1,T1137s8,T1137s8,CASP15,8FEF,I,Yes,Yes,prefiltered A1 protein target with mapped residue range,0.951128,1.000000,1.000000,253,266,high,266,14,266,1,266,pending,,,,,,,,,,,,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/sequences/T1137s8.fasta,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/predictions/T1137s8/chai1/rank_001.pdb,results/casp15_casp16_unique_lt1000_all_default_20260529_182536/logs/T1137s8_chai1.log,,
