model,target_id,n_reps,mean_best_lddt_ca,std_best_lddt_ca,min_best_lddt_ca,max_best_lddt_ca,max_abs_dev_lddt_ca,tolerance,exempt_nondeterministic,violation,per_rep_values
colabfold,T1137s3,3,0.9015546183742661,0.0005012964381451827,0.9010171173406104,0.9020094269412056,0.0009923096005951537,0.001,False,False,rep1=0.901017|rep2=0.901637|rep3=0.902009
colabfold,T1137s4,3,0.8558318531675547,0.00021904453207443835,0.855683836589698,0.8560834813499112,0.000399644760213147,0.001,False,False,rep1=0.855684|rep2=0.855728|rep3=0.856083
colabfold,T1137s5,3,0.9137010676156584,0.0,0.9137010676156584,0.9137010676156584,0.0,0.001,False,False,rep1=0.913701|rep2=0.913701|rep3=0.913701
colabfold,T1137s6,3,0.9003836626185727,0.0002616232867452972,0.9000815660685155,0.9005347108936016,0.00045314482508607146,0.001,False,False,rep1=0.900535|rep2=0.900082|rep3=0.900535
colabfold,T1137s7,3,0.8815302970986124,0.0004257856355311705,0.8810518073861412,0.8818674148505807,0.0008156074644395384,0.001,False,False,rep1=0.881052|rep2=0.881867|rep3=0.881672
colabfold,T1137s8,3,0.934211217999264,0.000335313852235977,0.9339615202649424,0.9345923355937548,0.000630815328812373,0.001,False,False,rep1=0.933962|rep2=0.934080|rep3=0.934592
colabfold,T1137s9,3,0.9351035868893011,6.69469236073686e-05,0.935064935064935,0.9351808905380334,0.00011595547309839471,0.001,False,False,rep1=0.935181|rep2=0.935065|rep3=0.935065
colabfold,T1145,3,0.9114924686673566,0.0003059071612882279,0.9111618949062896,0.9117655513395424,0.000603656433252775,0.001,False,False,rep1=0.911766|rep2=0.911550|rep3=0.911162
colabfold,T1147,3,0.9599301652188724,7.375450551739316e-05,0.959887583035258,0.9600153295861013,0.00012774655084324404,0.001,False,False,rep1=0.959888|rep2=0.959888|rep3=0.960015
colabfold,T1151s2,3,0.8912411789124118,0.0007189916179198357,0.8904109589041096,0.8916562889165629,0.001245330012453305,0.001,False,True,rep1=0.890411|rep2=0.891656|rep3=0.891656
colabfold,T1155,3,0.5970359151882302,0.0004715381808244122,0.5967113803548247,0.5975768065772393,0.0008654262224145892,0.001,False,False,rep1=0.596711|rep2=0.596820|rep3=0.597577
colabfold,T1157s2,3,0.9006837606837607,2.691609646571206e-05,0.9006526806526807,0.9006993006993007,4.662004662003838e-05,0.001,False,False,rep1=0.900699|rep2=0.900699|rep3=0.900653
colabfold,T1159,3,0.9599875930521091,6.203473945409765e-05,0.959925558312655,0.9600496277915632,0.0001240694789081953,0.001,False,False,rep1=0.960050|rep2=0.959926|rep3=0.959988
colabfold,T1183,3,0.9602026049204052,0.00035808368980130877,0.9597891254910068,0.9604093446351044,0.0006202191440976002,0.001,False,False,rep1=0.960409|rep2=0.959789|rep3=0.960409
colabfold,T1185s1,3,0.8645233525271913,0.0003664887791870951,0.8642034548944337,0.8649232245681381,0.0007197696737043513,0.001,False,False,rep1=0.864203|rep2=0.864923|rep3=0.864443
colabfold,T1185s2,3,0.8553423890211455,7.001820473323539e-05,0.8552723708164123,0.8554124072258787,0.00014003640946647078,0.001,False,False,rep1=0.855342|rep2=0.855412|rep3=0.855272
colabfold,T1185s4,3,0.8728045849510075,0.00028114080838877474,0.8726197078942503,0.8731281198003328,0.0005084119060825287,0.001,False,False,rep1=0.873128|rep2=0.872666|rep3=0.872620
colabfold,T1194,3,0.9599580981700019,0.0005223529896900969,0.9595946639302206,0.960556695741406,0.000962031811185371,0.001,False,False,rep1=0.959723|rep2=0.959595|rep3=0.960557
colabfold,T1212,3,0.9220935953017865,0.002030686572926829,0.9197491006364726,0.9233004335393414,0.003551332902868798,0.001,False,True,rep1=0.919749|rep2=0.923231|rep3=0.923300
colabfold,T1227s1,3,0.9101884266886326,0.0002831548599669942,0.9099052718286657,0.9104715815485996,0.0005663097199339884,0.001,False,False,rep1=0.910472|rep2=0.910188|rep3=0.909905
colabfold,T1266,3,0.9366494284158954,0.00013609145345672147,0.9365133369624388,0.9367855198693522,0.00027218290691344293,0.001,False,False,rep1=0.936649|rep2=0.936786|rep3=0.936513
colabfold,T1272s2,3,0.8716807528621952,0.0003823458257559526,0.8712911346880058,0.8720553857219925,0.0007642510339866959,0.001,False,False,rep1=0.871291|rep2=0.872055|rep3=0.871696
colabfold,T1272s3,3,0.8093277085844383,0.0007403691036392455,0.8087585375652873,0.810164724789072,0.0014061872237847162,0.001,False,True,rep1=0.809060|rep2=0.810165|rep3=0.808759
colabfold,T1272s4,3,0.8403977501004419,0.0008221527492841323,0.8394937725994375,0.8411008437123343,0.0016070711128968185,0.001,False,True,rep1=0.839494|rep2=0.841101|rep3=0.840599
colabfold,T1272s5,3,0.8439248601119104,0.0026885739502545934,0.8417266187050358,0.8469224620303757,0.005195843325339844,0.001,False,True,rep1=0.843125|rep2=0.846922|rep3=0.841727
colabfold,T1272s6,3,0.8694126235399819,0.00011230907457326911,0.8693003144654088,0.8695249326145553,0.00022461814914653822,0.001,False,False,rep1=0.869525|rep2=0.869300|rep3=0.869413
colabfold,T1272s7,3,0.7532603890362511,0.00034510377975235923,0.7529840848806366,0.7536472148541115,0.0006631299734748408,0.001,False,False,rep1=0.753150|rep2=0.752984|rep3=0.753647
colabfold,T1272s9,3,0.860599590783738,0.0001540833384546821,0.8604216706698692,0.8606885508406725,0.0002668801708033408,0.001,False,False,rep1=0.860689|rep2=0.860422|rep3=0.860689
colabfold,T1280,3,0.944435400727115,0.000183511710598377,0.944245482663194,0.9446117532150416,0.00036627055184768054,0.001,False,False,rep1=0.944449|rep2=0.944612|rep3=0.944245
colabfold,T1299,3,0.9499460334592552,0.00013491635186191342,0.9498111171073934,0.9500809498111172,0.00026983270372382684,0.001,False,False,rep1=0.949946|rep2=0.949811|rep3=0.950081
esmfold,T1104,3,0.8003412969283277,0.0,0.8003412969283277,0.8003412969283277,0.0,0.001,False,False,rep1=0.800341|rep2=0.800341|rep3=0.800341
esmfold,T1106s1,3,0.8098349381017882,0.0,0.8098349381017882,0.8098349381017882,0.0,0.001,False,False,rep1=0.809835|rep2=0.809835|rep3=0.809835
esmfold,T1106s2,3,0.9574000878348704,0.0,0.9574000878348704,0.9574000878348704,0.0,0.001,False,False,rep1=0.957400|rep2=0.957400|rep3=0.957400
esmfold,T1112,3,0.857225113025676,0.0,0.857225113025676,0.857225113025676,0.0,0.001,False,False,rep1=0.857225|rep2=0.857225|rep3=0.857225
esmfold,T1114s1,3,0.8495192307692307,0.0,0.8495192307692307,0.8495192307692307,0.0,0.001,False,False,rep1=0.849519|rep2=0.849519|rep3=0.849519
esmfold,T1114s2,3,0.7215511402122375,0.0,0.7215511402122375,0.7215511402122375,0.0,0.001,False,False,rep1=0.721551|rep2=0.721551|rep3=0.721551
esmfold,T1114s3,3,0.8579947653322227,1.3597399555105182e-16,0.8579947653322229,0.8579947653322229,0.0,0.001,False,False,rep1=0.857995|rep2=0.857995|rep3=0.857995
esmfold,T1120,3,0.8451143451143451,0.0,0.8451143451143451,0.8451143451143451,0.0,0.001,False,False,rep1=0.845114|rep2=0.845114|rep3=0.845114
esmfold,T1122,3,0.5304864253393665,0.0,0.5304864253393665,0.5304864253393665,0.0,0.001,False,False,rep1=0.530486|rep2=0.530486|rep3=0.530486
esmfold,T1129s2,3,0.1587818287037037,0.0,0.1587818287037037,0.1587818287037037,0.0,0.001,False,False,rep1=0.158782|rep2=0.158782|rep3=0.158782
esmfold,T1133,3,0.9153658984482599,1.3597399555105182e-16,0.91536589844826,0.91536589844826,0.0,0.001,False,False,rep1=0.915366|rep2=0.915366|rep3=0.915366
esmfold,T1134s1,3,0.9049550343854701,1.3597399555105182e-16,0.90495503438547,0.90495503438547,0.0,0.001,False,False,rep1=0.904955|rep2=0.904955|rep3=0.904955
esmfold,T1134s2,3,0.8260598503740648,0.0,0.8260598503740648,0.8260598503740648,0.0,0.001,False,False,rep1=0.826060|rep2=0.826060|rep3=0.826060
esmfold,T1137s1,3,0.7673459715639811,0.0,0.7673459715639811,0.7673459715639811,0.0,0.001,False,False,rep1=0.767346|rep2=0.767346|rep3=0.767346
esmfold,T1137s2,3,0.8869635070002295,0.0,0.8869635070002295,0.8869635070002295,0.0,0.001,False,False,rep1=0.886964|rep2=0.886964|rep3=0.886964
esmfold,T1137s3,3,0.8944430662366658,0.0,0.8944430662366658,0.8944430662366658,0.0,0.001,False,False,rep1=0.894443|rep2=0.894443|rep3=0.894443
esmfold,T1137s4,3,0.7098579040852576,0.0,0.7098579040852576,0.7098579040852576,0.0,0.001,False,False,rep1=0.709858|rep2=0.709858|rep3=0.709858
esmfold,T1137s5,3,0.7961150652431791,0.0,0.7961150652431791,0.7961150652431791,0.0,0.001,False,False,rep1=0.796115|rep2=0.796115|rep3=0.796115
esmfold,T1137s6,3,0.7824451694761644,1.3597399555105182e-16,0.7824451694761645,0.7824451694761645,0.0,0.001,False,False,rep1=0.782445|rep2=0.782445|rep3=0.782445
esmfold,T1137s7,3,0.7935208143024925,0.0,0.7935208143024925,0.7935208143024925,0.0,0.001,False,False,rep1=0.793521|rep2=0.793521|rep3=0.793521
esmfold,T1137s8,3,0.8966251379908532,0.0,0.8966251379908532,0.8966251379908532,0.0,0.001,False,False,rep1=0.896625|rep2=0.896625|rep3=0.896625
esmfold,T1137s9,3,0.9064239332096476,0.0,0.9064239332096476,0.9064239332096476,0.0,0.001,False,False,rep1=0.906424|rep2=0.906424|rep3=0.906424
esmfold,T1145,3,0.5981229159480281,0.0,0.5981229159480281,0.5981229159480281,0.0,0.001,False,False,rep1=0.598123|rep2=0.598123|rep3=0.598123
esmfold,T1147,3,0.9259070005109861,1.3597399555105182e-16,0.9259070005109862,0.9259070005109862,0.0,0.001,False,False,rep1=0.925907|rep2=0.925907|rep3=0.925907
esmfold,T1151s2,3,0.8262764632627646,0.0,0.8262764632627646,0.8262764632627646,0.0,0.001,False,False,rep1=0.826276|rep2=0.826276|rep3=0.826276
esmfold,T1155,3,0.6334919948074427,0.0,0.6334919948074427,0.6334919948074427,0.0,0.001,False,False,rep1=0.633492|rep2=0.633492|rep3=0.633492
esmfold,T1157s2,3,0.9094405594405596,0.0,0.9094405594405596,0.9094405594405596,0.0,0.001,False,False,rep1=0.909441|rep2=0.909441|rep3=0.909441
esmfold,T1159,3,0.7832506203473946,0.0,0.7832506203473946,0.7832506203473946,0.0,0.001,False,False,rep1=0.783251|rep2=0.783251|rep3=0.783251
esmfold,T1183,3,0.9523981806905106,0.0,0.9523981806905106,0.9523981806905106,0.0,0.001,False,False,rep1=0.952398|rep2=0.952398|rep3=0.952398
esmfold,T1185s1,3,0.8615642994241842,0.0,0.8615642994241842,0.8615642994241842,0.0,0.001,False,False,rep1=0.861564|rep2=0.861564|rep3=0.861564
esmfold,T1185s2,3,0.8442094944685617,0.0,0.8442094944685617,0.8442094944685617,0.0,0.001,False,False,rep1=0.844209|rep2=0.844209|rep3=0.844209
esmfold,T1185s4,3,0.8394804954705121,0.0,0.8394804954705121,0.8394804954705121,0.0,0.001,False,False,rep1=0.839480|rep2=0.839480|rep3=0.839480
esmfold,T1194,3,0.9531811185223192,0.0,0.9531811185223192,0.9531811185223192,0.0,0.001,False,False,rep1=0.953181|rep2=0.953181|rep3=0.953181
esmfold,T1212,3,0.745111152107739,1.3597399555105182e-16,0.7451111521077391,0.7451111521077391,0.0,0.001,False,False,rep1=0.745111|rep2=0.745111|rep3=0.745111
esmfold,T1227s1,3,0.8903933278418452,0.0,0.8903933278418452,0.8903933278418452,0.0,0.001,False,False,rep1=0.890393|rep2=0.890393|rep3=0.890393
esmfold,T1266,3,0.6546339139902014,0.0,0.6546339139902014,0.6546339139902014,0.0,0.001,False,False,rep1=0.654634|rep2=0.654634|rep3=0.654634
esmfold,T1272s2,3,0.8216148174788708,0.0,0.8216148174788708,0.8216148174788708,0.0,0.001,False,False,rep1=0.821615|rep2=0.821615|rep3=0.821615
esmfold,T1272s3,3,0.7729007633587787,0.0,0.7729007633587787,0.7729007633587787,0.0,0.001,False,False,rep1=0.772901|rep2=0.772901|rep3=0.772901
esmfold,T1272s4,3,0.8321615106468462,1.3597399555105182e-16,0.8321615106468461,0.8321615106468461,0.0,0.001,False,False,rep1=0.832162|rep2=0.832162|rep3=0.832162
esmfold,T1272s5,3,0.803357314148681,0.0,0.803357314148681,0.803357314148681,0.0,0.001,False,False,rep1=0.803357|rep2=0.803357|rep3=0.803357
esmfold,T1272s6,3,0.8484108265947888,0.0,0.8484108265947888,0.8484108265947888,0.0,0.001,False,False,rep1=0.848411|rep2=0.848411|rep3=0.848411
esmfold,T1272s7,3,0.7586206896551723,1.3597399555105182e-16,0.7586206896551724,0.7586206896551724,0.0,0.001,False,False,rep1=0.758621|rep2=0.758621|rep3=0.758621
esmfold,T1272s9,3,0.8360021350413666,1.3597399555105182e-16,0.8360021350413664,0.8360021350413664,0.0,0.001,False,False,rep1=0.836002|rep2=0.836002|rep3=0.836002
esmfold,T1280,3,0.953524336643334,0.0,0.953524336643334,0.953524336643334,0.0,0.001,False,False,rep1=0.953524|rep2=0.953524|rep3=0.953524
esmfold,T1299,3,0.9418510523475444,0.0,0.9418510523475444,0.9418510523475444,0.0,0.001,False,False,rep1=0.941851|rep2=0.941851|rep3=0.941851
omegafold,T1104,3,0.49497535077739857,6.798699777552591e-17,0.4949753507773985,0.4949753507773985,0.0,0.001,False,False,rep1=0.494975|rep2=0.494975|rep3=0.494975
omegafold,T1106s1,3,0.8194635488308116,0.0,0.8194635488308116,0.8194635488308116,0.0,0.001,False,False,rep1=0.819464|rep2=0.819464|rep3=0.819464
omegafold,T1106s2,3,0.920838823012736,0.0,0.920838823012736,0.920838823012736,0.0,0.001,False,False,rep1=0.920839|rep2=0.920839|rep3=0.920839
omegafold,T1112,3,0.8504222468651369,1.3597399555105182e-16,0.850422246865137,0.850422246865137,0.0,0.001,False,False,rep1=0.850422|rep2=0.850422|rep3=0.850422
omegafold,T1114s1,3,0.8254807692307692,1.3597399555105182e-16,0.8254807692307693,0.8254807692307693,0.0,0.001,False,False,rep1=0.825481|rep2=0.825481|rep3=0.825481
omegafold,T1114s2,3,0.6369101377286068,0.0,0.6369101377286068,0.6369101377286068,0.0,0.001,False,False,rep1=0.636910|rep2=0.636910|rep3=0.636910
omegafold,T1114s3,3,0.7343406103146748,0.0,0.7343406103146748,0.7343406103146748,0.0,0.001,False,False,rep1=0.734341|rep2=0.734341|rep3=0.734341
omegafold,T1120,3,0.8613421113421115,1.3597399555105182e-16,0.8613421113421114,0.8613421113421114,0.0,0.001,False,False,rep1=0.861342|rep2=0.861342|rep3=0.861342
omegafold,T1122,3,0.4713800904977376,0.0,0.4713800904977376,0.4713800904977376,0.0,0.001,False,False,rep1=0.471380|rep2=0.471380|rep3=0.471380
omegafold,T1129s2,3,0.1817129629629629,0.0,0.1817129629629629,0.1817129629629629,0.0,0.001,False,False,rep1=0.181713|rep2=0.181713|rep3=0.181713
omegafold,T1133,3,0.9042098980809844,0.0,0.9042098980809844,0.9042098980809844,0.0,0.001,False,False,rep1=0.904210|rep2=0.904210|rep3=0.904210
omegafold,T1134s1,3,0.900326221125022,0.0,0.900326221125022,0.900326221125022,0.0,0.001,False,False,rep1=0.900326|rep2=0.900326|rep3=0.900326
omegafold,T1134s2,3,0.8376785309453639,1.3597399555105182e-16,0.8376785309453638,0.8376785309453638,0.0,0.001,False,False,rep1=0.837679|rep2=0.837679|rep3=0.837679
omegafold,T1137s1,3,0.7733175355450236,1.3597399555105182e-16,0.7733175355450237,0.7733175355450237,0.0,0.001,False,False,rep1=0.773318|rep2=0.773318|rep3=0.773318
omegafold,T1137s2,3,0.8892586642184991,1.3597399555105182e-16,0.889258664218499,0.889258664218499,0.0,0.001,False,False,rep1=0.889259|rep2=0.889259|rep3=0.889259
omegafold,T1137s3,3,0.8892954601835772,0.0,0.8892954601835772,0.8892954601835772,0.0,0.001,False,False,rep1=0.889295|rep2=0.889295|rep3=0.889295
omegafold,T1137s4,3,0.7277087033747781,1.3597399555105182e-16,0.727708703374778,0.727708703374778,0.0,0.001,False,False,rep1=0.727709|rep2=0.727709|rep3=0.727709
omegafold,T1137s5,3,0.7986852510873863,0.0,0.7986852510873863,0.7986852510873863,0.0,0.001,False,False,rep1=0.798685|rep2=0.798685|rep3=0.798685
omegafold,T1137s6,3,0.7476889613920609,0.0,0.7476889613920609,0.7476889613920609,0.0,0.001,False,False,rep1=0.747689|rep2=0.747689|rep3=0.747689
omegafold,T1137s7,3,0.8146939840793422,1.3597399555105182e-16,0.8146939840793423,0.8146939840793423,0.0,0.001,False,False,rep1=0.814694|rep2=0.814694|rep3=0.814694
omegafold,T1137s8,3,0.9039977921463492,0.0,0.9039977921463492,0.9039977921463492,0.0,0.001,False,False,rep1=0.903998|rep2=0.903998|rep3=0.903998
omegafold,T1137s9,3,0.8730674087816945,0.0,0.8730674087816945,0.8730674087816945,0.0,0.001,False,False,rep1=0.873067|rep2=0.873067|rep3=0.873067
omegafold,T1145,3,0.4688973209152581,0.0,0.4688973209152581,0.4688973209152581,0.0,0.001,False,False,rep1=0.468897|rep2=0.468897|rep3=0.468897
omegafold,T1147,3,0.9048288196218702,0.0,0.9048288196218702,0.9048288196218702,0.0,0.001,False,False,rep1=0.904829|rep2=0.904829|rep3=0.904829
omegafold,T1151s2,3,0.8514943960149438,1.3597399555105182e-16,0.8514943960149439,0.8514943960149439,0.0,0.001,False,False,rep1=0.851494|rep2=0.851494|rep3=0.851494
omegafold,T1155,3,0.6075292081350065,0.0,0.6075292081350065,0.6075292081350065,0.0,0.001,False,False,rep1=0.607529|rep2=0.607529|rep3=0.607529
omegafold,T1157s2,3,0.8913752913752914,0.0,0.8913752913752914,0.8913752913752914,0.0,0.001,False,False,rep1=0.891375|rep2=0.891375|rep3=0.891375
omegafold,T1159,3,0.6449131513647643,0.0,0.6449131513647643,0.6449131513647643,0.0,0.001,False,False,rep1=0.644913|rep2=0.644913|rep3=0.644913
omegafold,T1183,3,0.8320239818069051,0.0,0.8320239818069051,0.8320239818069051,0.0,0.001,False,False,rep1=0.832024|rep2=0.832024|rep3=0.832024
omegafold,T1185s1,3,0.8416506717850286,1.3597399555105182e-16,0.8416506717850287,0.8416506717850287,0.0,0.001,False,False,rep1=0.841651|rep2=0.841651|rep3=0.841651
omegafold,T1185s2,3,0.8557975073519115,0.0,0.8557975073519115,0.8557975073519115,0.0,0.001,False,False,rep1=0.855798|rep2=0.855798|rep3=0.855798
omegafold,T1185s4,3,0.8254760584211499,0.0,0.8254760584211499,0.8254760584211499,0.0,0.001,False,False,rep1=0.825476|rep2=0.825476|rep3=0.825476
omegafold,T1194,3,0.8124679322729604,0.0,0.8124679322729604,0.8124679322729604,0.0,0.001,False,False,rep1=0.812468|rep2=0.812468|rep3=0.812468
omegafold,T1212,3,0.6748916151646527,0.0,0.6748916151646527,0.6748916151646527,0.0,0.001,False,False,rep1=0.674892|rep2=0.674892|rep3=0.674892
omegafold,T1227s1,3,0.7497940691927513,0.0,0.7497940691927513,0.7497940691927513,0.0,0.001,False,False,rep1=0.749794|rep2=0.749794|rep3=0.749794
omegafold,T1266,3,0.6492583015786608,0.0,0.6492583015786608,0.6492583015786608,0.0,0.001,False,False,rep1=0.649258|rep2=0.649258|rep3=0.649258
omegafold,T1272s2,3,0.7004585506203919,1.3597399555105182e-16,0.700458550620392,0.700458550620392,0.0,0.001,False,False,rep1=0.700459|rep2=0.700459|rep3=0.700459
omegafold,T1272s3,3,0.7495982322217758,0.0,0.7495982322217758,0.7495982322217758,0.0,0.001,False,False,rep1=0.749598|rep2=0.749598|rep3=0.749598
omegafold,T1272s4,3,0.8689232623543592,0.0,0.8689232623543592,0.8689232623543592,0.0,0.001,False,False,rep1=0.868923|rep2=0.868923|rep3=0.868923
omegafold,T1272s5,3,0.8004596322941647,0.0,0.8004596322941647,0.8004596322941647,0.0,0.001,False,False,rep1=0.800460|rep2=0.800460|rep3=0.800460
omegafold,T1272s6,3,0.7826538634321653,0.0,0.7826538634321653,0.7826538634321653,0.0,0.001,False,False,rep1=0.782654|rep2=0.782654|rep3=0.782654
omegafold,T1272s7,3,0.5318302387267904,0.0,0.5318302387267904,0.5318302387267904,0.0,0.001,False,False,rep1=0.531830|rep2=0.531830|rep3=0.531830
omegafold,T1272s9,3,0.8360021350413666,1.3597399555105182e-16,0.8360021350413664,0.8360021350413664,0.0,0.001,False,False,rep1=0.836002|rep2=0.836002|rep3=0.836002
omegafold,T1280,3,0.9525476151717402,0.0,0.9525476151717402,0.9525476151717402,0.0,0.001,False,False,rep1=0.952548|rep2=0.952548|rep3=0.952548
omegafold,T1299,3,0.946505666486778,0.0,0.946505666486778,0.946505666486778,0.0,0.001,False,False,rep1=0.946506|rep2=0.946506|rep3=0.946506
openfold,T1104,3,0.8577613449627101,0.04688725955833157,0.8046075085324231,0.8932499051952978,0.08864239666287466,0.001,False,True,rep1=0.875427|rep2=0.893250|rep3=0.804608
openfold,T1106s1,3,0.8739110499770747,0.004244270651438242,0.8703576341127923,0.8786107290233838,0.008253094910591452,0.001,False,True,rep1=0.872765|rep2=0.878611|rep3=0.870358
openfold,T1106s2,3,0.9468233055189575,0.0007789414673471171,0.9459815546772068,0.9475186649099692,0.0015371102327623731,0.001,False,True,rep1=0.945982|rep2=0.947519|rep3=0.946970
openfold,T1112,3,0.8870596263755012,0.00022162212841025206,0.8869316727800052,0.8873155335664933,0.0003838607864881105,0.001,False,False,rep1=0.887316|rep2=0.886932|rep3=0.886932
openfold,T1114s1,3,0.8657051282051281,0.0012099093646267185,0.864423076923077,0.8668269230769231,0.0024038461538461453,0.001,False,True,rep1=0.866827|rep2=0.865865|rep3=0.864423
openfold,T1114s2,3,0.9093474825016933,0.0006612877914800353,0.9089241363738992,0.9101095055317228,0.0011853691578235237,0.001,False,True,rep1=0.910110|rep2=0.909009|rep3=0.908924
openfold,T1114s3,3,0.9351664584696527,0.0020634224280229093,0.9338082208078043,0.9375408958420082,0.003732675034203825,0.001,False,True,rep1=0.937541|rep2=0.933808|rep3=0.934150
openfold,T1120,3,0.8932778932778933,0.006057152461400938,0.8864056364056364,0.8978401478401479,0.011434511434511463,0.001,False,True,rep1=0.886406|rep2=0.895588|rep3=0.897840
openfold,T1122,3,0.40414781297134234,0.011674670343487622,0.3948529411764706,0.4172511312217194,0.022398190045248845,0.001,False,True,rep1=0.400339|rep2=0.417251|rep3=0.394853
openfold,T1129s2,3,0.6893614969135803,0.023773549161451267,0.6650752314814814,0.7125868055555555,0.04751157407407414,0.001,False,True,rep1=0.690422|rep2=0.712587|rep3=0.665075
openfold,T1133,3,0.9158326446913353,0.00012642481285667241,0.91571021944725,0.915962721513176,0.0002525020659260857,0.001,False,False,rep1=0.915963|rep2=0.915825|rep3=0.915710
openfold,T1134s1,3,0.9402515723270439,0.001223544324232433,0.9389437488979016,0.94136836536766,0.002424616469758445,0.001,False,True,rep1=0.938944|rep2=0.940443|rep3=0.941368
openfold,T1134s2,3,0.8321809113579687,0.0005406592617415965,0.8318408524144185,0.8328043527544774,0.000963500340058876,0.001,False,False,rep1=0.832804|rep2=0.831841|rep3=0.831898
openfold,T1137s1,3,0.8915007898894155,0.012930689976745534,0.8766350710900475,0.9001421800947866,0.02350710900473918,0.001,False,True,rep1=0.900142|rep2=0.876635|rep3=0.897725
openfold,T1137s2,3,0.9330387881569887,0.0072830568094751965,0.924718843240762,0.9382602708285518,0.013541427587789756,0.001,False,True,rep1=0.938260|rep2=0.924719|rep3=0.936137
openfold,T1137s3,3,0.8989911519060613,0.004069874639567935,0.8964276854378567,0.9036839493922104,0.007256263954353748,0.001,False,True,rep1=0.896428|rep2=0.903684|rep3=0.896862
openfold,T1137s4,3,0.8528715216104205,0.0031892334852597617,0.8492451154529308,0.8552397868561279,0.005994671403197094,0.001,False,True,rep1=0.855240|rep2=0.849245|rep3=0.854130
openfold,T1137s5,3,0.9222518782127324,0.0005700159447741413,0.9217081850533808,0.922844998022934,0.001136812969553147,0.001,False,True,rep1=0.922845|rep2=0.921708|rep3=0.922202
openfold,T1137s6,3,0.9028004350190321,0.0005890882726118929,0.9022113467464202,0.903389523291644,0.0011781765452237858,0.001,False,True,rep1=0.902211|rep2=0.903390|rep3=0.902800
openfold,T1137s7,3,0.8777893775283832,0.0020769664677537723,0.8754078037322197,0.8792248466657967,0.003817042933576986,0.001,False,True,rep1=0.875408|rep2=0.878735|rep3=0.879225
openfold,T1137s8,3,0.9366030594543447,0.0002976594557352923,0.9362876517899386,0.9368790411607002,0.0005913893707616413,0.001,False,False,rep1=0.936879|rep2=0.936288|rep3=0.936642
openfold,T1137s9,3,0.935722016079159,0.0005054381891861606,0.9351422387136672,0.936069882498454,0.0009276437847868246,0.001,False,False,rep1=0.935142|rep2=0.935954|rep3=0.936070
openfold,T1145,3,0.9187938369552718,0.0008942359566690568,0.9181470622053582,0.9198143037829136,0.0016672415775553784,0.001,False,True,rep1=0.919814|rep2=0.918147|rep3=0.918420
openfold,T1147,3,0.9574603985692387,0.0009977324573208367,0.9563106796116504,0.9580991313234544,0.0017884517118039733,0.001,False,True,rep1=0.958099|rep2=0.956311|rep3=0.957971
openfold,T1151s2,3,0.8862079701120797,0.0015331347761202193,0.8844956413449564,0.887453300124533,0.002957658779576655,0.001,False,True,rep1=0.886675|rep2=0.884496|rep3=0.887453
openfold,T1155,3,0.6133347757103708,0.0017852147402980837,0.6118563392470793,0.6153180441367374,0.003461704889658135,0.001,False,True,rep1=0.611856|rep2=0.615318|rep3=0.612830
openfold,T1157s2,3,0.9097125097125097,0.005694344966139495,0.9056643356643356,0.9162237762237764,0.010559440559440803,0.001,False,True,rep1=0.905664|rep2=0.907249|rep3=0.916224
openfold,T1159,3,0.9609387923904054,0.0006120202062426687,0.9602357320099256,0.9613523573200992,0.0011166253101735357,0.001,False,True,rep1=0.961228|rep2=0.961352|rep3=0.960236
openfold,T1183,3,0.9534318792640066,0.0058732366039869165,0.9497105643994213,0.9602026049204052,0.010492040520983958,0.001,False,True,rep1=0.950382|rep2=0.960203|rep3=0.949711
openfold,T1185s1,3,0.8647632757517595,0.0008425826737725905,0.8639635316698656,0.8656429942418425,0.0016794625719769307,0.001,False,True,rep1=0.864683|rep2=0.863964|rep3=0.865643
openfold,T1185s2,3,0.8537553097138589,0.0019035210144265472,0.8524366335247163,0.855937543761378,0.0035009102366616585,0.001,False,True,rep1=0.852437|rep2=0.855938|rep3=0.852892
openfold,T1185s4,3,0.8753774573242127,0.0007528681655802985,0.8745146977260121,0.8759012756516916,0.001386577925679533,0.001,False,True,rep1=0.875716|rep2=0.874515|rep3=0.875901
openfold,T1194,3,0.9639772532922866,0.0034918991531359186,0.9601718830169316,0.9670343766033864,0.006862493586454854,0.001,False,True,rep1=0.964726|rep2=0.967034|rep3=0.960172
openfold,T1212,3,0.9302877963287518,0.0018650597034955663,0.928235402638133,0.9318789779540632,0.003643575315930181,0.001,False,True,rep1=0.930749|rep2=0.931879|rep3=0.928235
openfold,T1227s1,3,0.9095191515650741,0.0006466153566249559,0.9087726523887972,0.9099052718286657,0.0011326194398684208,0.001,False,True,rep1=0.909880|rep2=0.908773|rep3=0.909905
openfold,T1266,3,0.942569406641263,0.0003024018242146427,0.9423312465977136,0.9429096352749048,0.0005783886771911773,0.001,False,False,rep1=0.942331|rep2=0.942910|rep3=0.942467
openfold,T1272s2,3,0.8639633159503687,0.006633858372313294,0.8596925013486783,0.8716058262902355,0.01191332494155728,0.001,False,True,rep1=0.860592|rep2=0.871606|rep3=0.859693
openfold,T1272s3,3,0.8036694790411142,0.010525018653906657,0.7961028525512255,0.8156890317396545,0.019586179188428976,0.001,False,True,rep1=0.796103|rep2=0.815689|rep3=0.799217
